,Longitude,Latitude,avg,COUNTRY,SPECIES NAME,DBH-1,DBH-2,NFI,FF,BS
314,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
315,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
316,11.25,47.25,14.820833333333335,Austria,Abies alba,-9999,1,1,-9999,-9999
317,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
318,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
319,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
320,11.25,47.25,14.820833333333335,Austria,Abies alba,-9999,1,1,-9999,-9999
321,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
322,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
323,11.25,47.25,14.820833333333335,Austria,Abies alba,-9999,1,1,-9999,-9999
324,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
325,16.25,47.25,15.988690476190477,Austria,Abies alba,1,1,1,-9999,-9999
326,14.25,48.25,16.019047619047623,Austria,Abies alba,1,1,1,-9999,-9999
327,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
328,11.25,47.25,14.820833333333335,Austria,Abies alba,1,1,1,-9999,-9999
329,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
330,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
331,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
332,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
333,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
334,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
335,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
336,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
337,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
338,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
339,12.25,48.25,14.84761904761905,Austria,Abies alba,-9999,1,1,-9999,-9999
340,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
341,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
342,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,-9999,-9999,1,1
343,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
344,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
345,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
346,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,-9999,-9999,-9999,1
347,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
348,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
349,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
350,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
351,16.25,47.25,15.988690476190477,Austria,Abies alba,1,1,1,-9999,-9999
352,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,-9999,-9999,-9999,1
353,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
354,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
355,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
356,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
357,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
358,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
359,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
360,11.25,47.25,14.820833333333335,Austria,Abies alba,-9999,1,1,-9999,-9999
361,15.25,48.25,15.206547619047619,Austria,Abies alba,1,1,1,-9999,-9999
362,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
363,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
364,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
365,12.25,47.25,14.019047619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
366,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
367,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
368,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
369,12.25,48.25,14.84761904761905,Austria,Abies alba,1,1,1,-9999,-9999
370,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,-9999,-9999,1,1
371,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
372,16.25,49.25,14.948809523809528,Austria,Abies alba,-9999,1,1,-9999,-9999
373,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
374,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
375,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
376,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
377,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
378,15.25,47.25,13.53690476190476,Austria,Abies alba,1,1,1,-9999,-9999
379,13.25,48.25,15.326190476190474,Austria,Abies alba,1,1,1,-9999,-9999
380,14.25,47.25,12.201785714285714,Austria,Abies alba,1,1,1,-9999,-9999
381,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
382,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
383,15.25,49.25,13.989285714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
384,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
385,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
386,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
387,15.25,47.25,13.53690476190476,Austria,Abies alba,1,1,1,-9999,-9999
388,13.25,47.25,12.253571428571428,Austria,Abies alba,1,1,1,-9999,-9999
389,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
390,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
391,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
392,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
393,12.25,47.25,14.019047619047619,Austria,Abies alba,1,1,1,-9999,-9999
394,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
395,15.25,47.25,13.53690476190476,Austria,Abies alba,1,1,1,-9999,-9999
396,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
397,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
398,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
399,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
400,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
401,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
402,13.25,47.25,12.253571428571428,Austria,Abies alba,1,1,1,-9999,-9999
403,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
404,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
405,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
406,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
407,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,-9999,-9999,1,-9999
408,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
409,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
410,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
411,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
412,14.25,47.25,12.201785714285714,Austria,Abies alba,1,-9999,1,-9999,-9999
413,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
414,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
415,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,-9999,-9999,-9999,1
416,13.25,47.25,12.253571428571428,Austria,Abies alba,1,1,1,-9999,-9999
417,16.25,47.25,15.988690476190477,Austria,Abies alba,1,1,1,-9999,-9999
418,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
419,11.25,47.25,14.820833333333335,Austria,Abies alba,-9999,1,1,-9999,-9999
420,10.25,48.25,14.423809523809522,Austria,Abies alba,-9999,1,1,-9999,-9999
421,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
422,15.25,48.25,15.206547619047619,Austria,Abies alba,1,1,1,-9999,-9999
423,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
424,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
425,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
426,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
427,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
428,14.25,49.25,14.766666666666667,Austria,Abies alba,-9999,1,1,-9999,-9999
429,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
430,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
431,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
432,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
433,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
434,12.25,47.25,14.019047619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
435,13.25,48.25,15.326190476190474,Austria,Abies alba,1,-9999,1,-9999,-9999
436,13.25,48.25,15.326190476190474,Austria,Abies alba,1,1,1,-9999,-9999
437,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,-9999,-9999,1,1
438,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
439,11.25,48.25,14.964880952380952,Austria,Abies alba,-9999,1,1,-9999,-9999
440,13.25,47.25,12.253571428571428,Austria,Abies alba,1,-9999,1,-9999,-9999
441,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
442,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
443,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
444,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
445,15.25,49.25,13.989285714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
446,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
447,12.25,48.25,14.84761904761905,Austria,Abies alba,-9999,1,1,-9999,-9999
448,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
449,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
450,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
451,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
452,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,-9999,-9999,-9999,1
453,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
454,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
455,16.25,49.25,14.948809523809528,Austria,Abies alba,-9999,1,1,-9999,-9999
456,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,-9999,-9999,-9999,1
457,14.25,49.25,14.766666666666667,Austria,Abies alba,-9999,1,1,-9999,-9999
458,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
459,16.25,47.25,15.988690476190477,Austria,Abies alba,1,1,1,-9999,-9999
460,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
461,12.25,48.25,14.84761904761905,Austria,Abies alba,-9999,1,1,-9999,-9999
462,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
463,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
464,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
465,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
466,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
467,12.25,47.25,14.019047619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
468,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,-9999,-9999,-9999,1
469,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
470,15.25,49.25,13.989285714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
471,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
472,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
473,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
474,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
475,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
476,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
477,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
478,13.25,47.25,12.253571428571428,Austria,Abies alba,1,-9999,1,-9999,-9999
479,15.25,49.25,13.989285714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
480,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
481,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
482,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
483,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
484,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
485,12.25,47.25,14.019047619047619,Austria,Abies alba,1,1,1,-9999,-9999
486,12.25,48.25,14.84761904761905,Austria,Abies alba,-9999,-9999,-9999,-9999,1
487,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
488,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
489,14.25,48.25,16.019047619047623,Austria,Abies alba,1,-9999,1,-9999,-9999
490,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
491,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
492,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
493,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
494,16.25,47.25,15.988690476190477,Austria,Abies alba,1,1,1,-9999,-9999
495,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
496,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,-9999,-9999,-9999,1
497,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
498,16.25,48.25,16.19821428571429,Austria,Abies alba,1,1,1,-9999,-9999
499,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
500,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
501,15.25,46.25,16.133928571428573,Austria,Abies alba,-9999,1,1,-9999,-9999
502,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
503,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
504,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,-9999,-9999,-9999,1
505,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
506,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
507,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
508,11.25,47.25,14.820833333333335,Austria,Abies alba,-9999,1,1,-9999,-9999
509,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
510,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,-9999,-9999,-9999,1
511,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
512,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
513,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
514,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
515,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
516,12.25,47.25,14.019047619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
517,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
518,13.25,47.25,12.253571428571428,Austria,Abies alba,1,1,1,-9999,-9999
519,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
520,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
521,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
522,15.25,49.25,13.989285714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
523,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
524,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
525,14.25,48.25,16.019047619047623,Austria,Abies alba,1,1,1,-9999,-9999
526,11.25,47.25,14.820833333333335,Austria,Abies alba,-9999,1,1,-9999,-9999
527,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
528,14.25,48.25,16.019047619047623,Austria,Abies alba,1,-9999,1,-9999,-9999
529,14.25,49.25,14.766666666666667,Austria,Abies alba,-9999,1,1,-9999,-9999
530,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
531,15.25,47.25,13.53690476190476,Austria,Abies alba,-9999,1,1,-9999,-9999
532,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
533,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
534,14.25,47.25,12.201785714285714,Austria,Abies alba,1,-9999,1,-9999,-9999
535,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
536,11.25,47.25,14.820833333333335,Austria,Abies alba,-9999,1,1,-9999,-9999
537,15.25,49.25,13.989285714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
538,12.25,48.25,14.84761904761905,Austria,Abies alba,-9999,1,1,-9999,-9999
539,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
540,11.25,47.25,14.820833333333335,Austria,Abies alba,-9999,1,1,-9999,-9999
541,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
542,13.25,48.25,15.326190476190474,Austria,Abies alba,1,1,1,-9999,-9999
543,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
544,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
545,14.25,49.25,14.766666666666667,Austria,Abies alba,-9999,1,1,-9999,-9999
546,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
547,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
548,14.25,49.25,14.766666666666667,Austria,Abies alba,-9999,1,1,-9999,-9999
549,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
550,16.25,47.25,15.988690476190477,Austria,Abies alba,1,1,1,-9999,-9999
551,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
552,15.25,49.25,13.989285714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
553,14.25,49.25,14.766666666666667,Austria,Abies alba,-9999,1,1,-9999,-9999
554,10.25,48.25,14.423809523809522,Austria,Abies alba,1,1,1,-9999,-9999
555,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
556,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
557,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,-9999,-9999,1,-9999
558,16.25,49.25,14.948809523809528,Austria,Abies alba,-9999,1,1,-9999,-9999
559,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
560,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
561,14.25,47.25,12.201785714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
562,13.25,47.25,12.253571428571428,Austria,Abies alba,-9999,1,1,-9999,-9999
563,15.25,49.25,13.989285714285714,Austria,Abies alba,-9999,1,1,-9999,-9999
564,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
565,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,1
566,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
567,12.25,48.25,14.84761904761905,Austria,Abies alba,1,1,1,-9999,-9999
568,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
569,15.25,48.25,15.206547619047619,Austria,Abies alba,1,1,1,-9999,-9999
570,12.25,47.25,14.019047619047619,Austria,Abies alba,-9999,-9999,-9999,-9999,1
571,12.25,48.25,14.84761904761905,Austria,Abies alba,-9999,1,1,-9999,-9999
572,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
573,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
574,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
575,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
576,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
577,12.25,48.25,14.84761904761905,Austria,Abies alba,-9999,1,1,-9999,-9999
578,12.25,48.25,14.84761904761905,Austria,Abies alba,-9999,1,1,-9999,-9999
579,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
580,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
581,11.25,47.25,14.820833333333335,Austria,Abies alba,-9999,1,1,-9999,-9999
582,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
583,13.25,48.25,15.326190476190474,Austria,Abies alba,-9999,1,1,-9999,-9999
584,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
585,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
586,16.25,47.25,15.988690476190477,Austria,Abies alba,1,1,1,-9999,-9999
587,16.25,47.25,15.988690476190477,Austria,Abies alba,-9999,1,1,-9999,-9999
588,14.25,48.25,16.019047619047623,Austria,Abies alba,-9999,1,1,-9999,-9999
589,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,-9999,-9999,-9999,1
590,16.25,48.25,16.19821428571429,Austria,Abies alba,-9999,1,1,-9999,-9999
591,10.25,47.25,12.841071428571427,Austria,Abies alba,-9999,1,1,-9999,-9999
592,12.25,47.25,14.019047619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
593,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
594,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,1,1,-9999,-9999
595,15.25,48.25,15.206547619047619,Austria,Abies alba,-9999,-9999,-9999,-9999,1
596,16.25,47.25,15.988690476190477,Austria,Abies alba,1,1,1,-9999,-9999
